trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR,sg_trend_indicator_ret,sg_cta_index_ret,sg_trend_index_ret,sp500_ret
2014-09-01,177.03,202.29,236.0,,-0.0007337999548430174,0.0014852220406949002,0.0012728044123886395,
2014-09-02,179.39,202.19,235.92,181.88,0.013331073829294438,-0.000494339809184785,-0.0003389830508475633,
2014-09-03,177.22,202.44,235.77,181.78,-0.012096549417470293,0.0012364607547357132,-0.0006358087487282615,-0.0005498130635583909
2014-09-04,182.66,204.65,239.23,181.5,0.030696309671594646,0.010916814858723534,0.014675319166984613,-0.0015403234679283173
2014-09-05,181.77,205.07,239.82,182.42,-0.004872440600021788,0.0020522843879793307,0.002466245872173145,0.005068870523415869
2014-09-08,186.38,204.98,240.0,181.89,0.025361720856026837,-0.00043887453064805904,0.0007505629221917776,-0.0029053831816686637
2014-09-09,185.4,203.28,236.86,180.7,-0.005258074900740373,-0.00829349204800467,-0.013083333333333225,-0.0065424157457804055
2014-09-10,183.13,202.93,237.04,181.38,-0.012243797195253592,-0.001721763085399397,0.000759942582115869,0.0037631433314886387
2014-09-11,183.75,202.6,236.7,181.59,0.0033855730901546366,-0.0016261765140689333,-0.0014343570705366293,0.001157790274561643
2014-09-12,181.71,201.51,235.02,180.51,-0.011102040816326486,-0.005380059230009837,-0.00709759188846637,-0.005947464067404651
2014-09-15,181.01,200.86,234.24,180.39,-0.003852292113807776,-0.003225646369907076,-0.003318866479448568,-0.0006647831145089045
2014-09-16,179.0,200.73,234.03,181.74,-0.011104358875200226,-0.0006472169670418415,-0.0008965163934426812,0.007483785132213594
2014-09-17,182.95,201.66,235.76,181.98,0.02206703910614527,0.004633089224331144,0.007392214673332509,0.001320567844172782
2014-09-18,182.37,202.62,237.48,182.89,-0.0031702650997539328,0.0047604879500149355,0.0072955548014930205,0.005000549510935315
2014-09-19,187.89,204.78,241.31,182.81,0.03026813620661284,0.01066034942256433,0.016127673909381857,-0.0004374214008419086
2014-09-22,190.36,204.66,241.15,181.34,0.013145989674809844,-0.0005859947260474785,-0.000663047532219907,-0.008041135605273197
2014-09-23,191.71,203.78,239.99,180.31,0.007091826013868374,-0.004299814326199525,-0.004810284055567049,-0.005679938237564852
2014-09-24,192.54,204.85,241.54,181.73,0.004329455949089622,0.0052507606242024885,0.006458602441768324,0.007875325827741086
2014-09-25,197.61,204.3,240.76,178.79,0.02633219071361803,-0.0026848913839393473,-0.0032292787944026013,-0.016177846255433836
2014-09-26,202.06,205.27,242.21,180.36,0.022519103284246667,0.004747919725893279,0.006022595115467766,0.008781251747860708
2014-09-29,202.86,204.38,241.03,179.91,0.003959220033653343,-0.004335752910800461,-0.004871805458073641,-0.0024950099800400416
2014-09-30,206.68,205.88,243.56,179.42,0.018830720694074765,0.007339269987278518,0.010496618678172753,-0.002723584014229341
2014-10-01,207.57,205.81,243.33,177.06,0.00430617379523901,-0.00034000388575861074,-0.0009443258334701499,-0.013153494593690751
2014-10-02,203.98,204.06,240.59,177.08,-0.017295370236546703,-0.008502988192993555,-0.01126042822504425,0.00011295606009276149
2014-10-03,211.33,206.52,244.64,179.06,0.03603294440631455,0.01205527785945315,0.0168336173573298,0.011181386943754257
2014-10-06,206.3,205.45,242.38,178.78,-0.02380163724979889,-0.0051810962618633605,-0.009238064094179155,-0.0015637216575449253
2014-10-07,205.95,204.54,241.16,176.08,-0.0016965584100825382,-0.004429301533219743,-0.005033418598894279,-0.015102360443002505
2014-10-08,205.77,205.47,242.89,179.21,-0.0008739985433356967,0.004546787914344375,0.0071736606402388325,0.017776010904134498
2014-10-09,207.53,205.26,242.98,175.52,0.008553239053311845,-0.0010220470141626414,0.000370538103668272,-0.020590368841024498
2014-10-10,210.49,205.74,243.83,173.53,0.0142629981207536,0.002338497515346427,0.003498230307021233,-0.011337739288969972
2014-10-13,209.21,205.43,242.78,170.67,-0.0060810489809491886,-0.001506756099932005,-0.0043062789648525834,-0.01648130006338966
2014-10-14,212.85,206.78,244.79,170.94,0.01739878590889532,0.00657158156062887,0.008279100420133467,0.0015820003515556458
2014-10-15,216.16,207.51,246.94,169.57,0.01555085741132256,0.003530322081439108,0.00878303852281559,-0.008014508014508093
2014-10-16,212.05,205.07,243.68,169.6,-0.019013693560325562,-0.01175846947135073,-0.01320158743014499,0.00017691808692577027
2014-10-17,210.07,204.91,242.95,171.79,-0.009337420419712417,-0.000780221387818747,-0.0029957321076823362,0.012912735849056611
2014-10-20,210.54,205.53,244.12,173.36,0.0022373494549436934,0.00302571860816947,0.0048158057213418815,0.009139065137668156
2014-10-21,209.12,205.46,243.49,176.76,-0.00674456160349568,-0.00034058288327731834,-0.002580698017368488,0.01961236732810323
2014-10-22,210.6,206.22,244.65,175.49,0.007077276205049721,0.0036990168402608603,0.004764056018727647,-0.0071848834577957765
2014-10-23,209.2,205.62,243.37,177.65,-0.006647673314340019,-0.002909514111143374,-0.0052319640302472825,0.012308393640663162
2014-10-24,209.22,206.07,244.15,178.9,9.560229445515489e-05,0.002188503063904168,0.0032049965073757125,0.007036307345904769
2014-10-27,208.68,205.89,244.39,178.63,-0.0025810151993116426,-0.0008734895909157103,0.0009830022527135274,-0.0015092230296255282
2014-10-28,205.16,205.71,243.34,180.77,-0.016867931761548882,-0.0008742532420222826,-0.00429641147346449,0.011980070536864007
2014-10-29,204.33,204.75,241.44,180.54,-0.004045622928446013,-0.0046667638909144715,-0.007808005260129924,-0.0012723350113404974
2014-10-30,207.2,207.04,244.36,181.67,0.014045906132236885,0.0111843711843711,0.012094102054340583,0.006259000775451495
2014-10-31,210.45,209.26,247.86,183.81,0.015685328185328196,0.010722565687789842,0.014323129808479385,0.011779600374305144
2014-11-03,214.47,209.34,248.64,183.78,0.019101924447612273,0.0003822995316831168,0.0031469377874604465,-0.00016321201240410144
2014-11-04,216.49,210.06,250.51,183.27,0.009418566699305408,0.0034393809114359186,0.007520913770913795,-0.002775057133529213
2014-11-05,217.91,210.65,251.44,184.37,0.006559194420065584,0.0028087213177188097,0.0037124266496346703,0.006002073443553302
2014-11-06,219.01,210.99,252.16,185.13,0.005047955577990981,0.0016140517446001645,0.002863506204263455,0.004122145685306666
2014-11-07,216.35,210.3,250.73,185.23,-0.012145564129491748,-0.003270297170481995,-0.005671002538071068,0.0005401609679684949
2014-11-10,217.71,210.78,251.61,185.82,0.006286110469147177,0.002282453637660442,0.003509751525545557,0.003185229174539783
2014-11-11,213.98,210.56,250.99,185.95,-0.0171328831932388,-0.0010437422905399396,-0.002464130996383318,0.0006996017651490494
2014-11-12,215.38,211.09,252.03,185.87,0.006542667539022329,0.0025170972644377176,0.004143591378142464,-0.00043022317827368095
2014-11-13,218.13,212.54,254.54,185.98,0.012768130745658857,0.006869107963427767,0.009959131849383018,0.0005918114811427344
2014-11-14,216.23,212.15,253.69,186.05,-0.00871040205382112,-0.0018349487155358002,-0.0033393572719415676,0.00037638455747934785
2014-11-17,216.99,212.98,254.56,186.2,0.0035147759330342865,0.003912326184303483,0.003429382317001073,0.0008062348830957244
2014-11-18,216.23,213.0,254.38,187.19,-0.003502465551407985,9.390553103583166e-05,-0.0007071024512885771,0.005316863587540244
2014-11-19,217.64,212.66,253.9,186.92,0.006520834296813494,-0.0015962441314554265,-0.0018869407972323948,-0.0014423847427748049
2014-11-20,217.52,213.06,254.48,187.3,-0.0005513692335966658,0.0018809367064798188,0.002284363922804289,0.0020329552749840385
2014-11-21,218.16,214.89,256.31,188.3,0.0029422581831555217,0.008589129822585084,0.0071911348632505145,0.005339028296849957
2014-11-24,219.61,215.23,257.05,188.84,0.006646497983131772,0.00158220484899263,0.0028871288673872897,0.0028677642060541686
2014-11-25,221.2,216.15,258.49,188.65,0.007240107463230228,0.00427449704966798,0.005602022952732932,-0.0010061427663630162
2014-11-26,221.17,216.93,259.4,189.22,-0.00013562386980103813,0.0036086051353227955,0.0035204456652093707,0.0030214683275906484
2014-11-27,221.72,218.17,260.92,,0.002486774879052467,0.005716129627068467,0.005859676175790529,
2014-11-28,232.33,221.01,265.93,188.75,0.047853148114739286,0.01301737177430451,0.0192012877510348,
2014-12-01,225.52,219.22,262.48,187.47,-0.029311754831489734,-0.008099181032532377,-0.012973338848569105,-0.006781456953642406
2014-12-02,227.88,219.7,263.42,188.67,0.010464703795672214,0.0021895812425873906,0.0035812252362084074,0.00640102416386612
2014-12-03,227.82,220.38,264.32,189.43,-0.0002632964718273234,0.0030951297223487106,0.0034165970693189607,0.004028197381671816
2014-12-04,227.55,219.96,264.36,189.22,-0.00118514616802734,-0.0019057990743260866,0.00015133171912840027,-0.0011085889246688074
2014-12-05,229.72,221.42,266.08,189.53,0.009536365633926458,0.006637570467357579,0.0065062793160839405,0.0016383046189620831
2014-12-08,229.82,221.2,265.84,188.19,0.0004353125544140912,-0.0009935868485231314,-0.0009019843656044024,-0.0070701208251992
2014-12-09,228.63,219.67,264.06,188.14,-0.005177965364198012,-0.006916817359855387,-0.006695756846223144,-0.00026568893139922167
2014-12-10,229.38,219.3,263.2,185.08,0.003280409395092443,-0.001684344698866358,-0.003256835567674088,-0.016264483894971704
2014-12-11,231.45,220.12,264.45,185.97,0.009024326445200126,0.0037391700866393762,0.004749240121580511,0.004808731359412066
2014-12-12,232.99,219.48,263.85,182.96,0.006653704903867075,-0.002907504997274324,-0.0022688598979011543,-0.016185406248319545
2014-12-15,233.08,218.27,262.53,181.81,0.0003862826730760549,-0.005513030800072816,-0.00500284252416161,-0.006285526891123827
2014-12-16,235.32,217.93,262.79,180.26,0.0096104341856873,-0.0015577037613964118,0.000990363006132755,-0.008525383642263962
2014-12-17,237.46,219.23,264.48,183.94,0.009093999660037433,0.005965218189326826,0.006430990524753488,0.02041495617441469
2014-12-18,237.88,220.24,265.48,188.39,0.0017687189421375926,0.0046070337088903734,0.0037810042347248274,0.024192671523322717
2014-12-19,237.17,220.85,266.48,189.25,-0.002984698167143085,0.0027697057755176058,0.0037667620913062194,0.004564998142152055
2014-12-22,240.27,222.44,268.86,190.0,0.013070793101994438,0.007199456644781499,0.008931251876313384,0.003963011889035695
2014-12-23,240.05,222.26,268.29,190.34,-0.0009156365755191853,-0.0008092069771623578,-0.002120062486052232,0.001789473684210563
2014-12-24,239.87,222.69,269.11,190.32,-0.0007498437825452786,0.0019346711059120558,0.0030563942003056788,-0.00010507512871704705
2014-12-25,239.95,222.71,269.09,,0.0003335139867428616,8.981094795457167e-05,-7.431905168908681e-05,
2014-12-26,240.08,223.01,269.5,190.95,0.0005417795374036416,0.0013470432400879417,0.001523653796127844,
2014-12-29,243.3,224.41,272.12,191.15,0.013412195934688453,0.0062777453925833004,0.009721706864564084,0.0010473946059179617
2014-12-30,241.77,223.82,271.23,190.23,-0.006288532675709058,-0.0026291163495387737,-0.0032706159047478645,-0.00481297410410686
2014-12-31,243.31,224.47,272.18,188.27,0.0063696902014311885,0.00290411938164592,0.0035025624009143996,-0.01030331703727061
2015-01-01,243.31,224.5,272.17,,0.0,0.00013364814897309785,-3.6740392387324405e-05,
2015-01-02,246.52,226.55,275.23,188.24,0.013193045908511891,0.00913140311804006,0.011242973141786461,
2015-01-05,250.17,227.17,275.95,184.81,0.01480610092487411,0.002736702714632333,0.0026159938960141904,-0.01822141946451339
2015-01-06,252.29,227.3,276.19,183.16,0.008474237518487415,0.000572258660914926,0.0008697227758651671,-0.008928088306909832
2015-01-07,253.13,228.41,277.57,185.35,0.003329501763843279,0.004883413990321106,0.00499656033889706,0.011956759117711213
2015-01-08,252.43,229.34,278.81,188.67,-0.0027653774740251658,0.004071625585569949,0.004467341571495531,0.01791205826814135
2015-01-09,252.06,228.83,278.09,187.09,-0.0014657528819871368,-0.0022237725647510365,-0.002582403787525611,-0.008374410346106864
2015-01-12,254.41,230.01,280.02,185.57,0.009323177021343998,0.00515666652099811,0.006940199216081133,-0.008124432091506817
2015-01-13,254.46,230.5,280.96,185.11,0.00019653315514323033,0.0021303421590366245,0.0033569030783515696,-0.002478848951877888
2015-01-14,254.03,230.16,280.53,184.04,-0.0016898530220860186,-0.0014750542299349911,-0.0015304669703872786,-0.005780346820809412
2015-01-15,245.71,229.6,278.19,182.34,-0.0327520371609652,-0.0024330900243308973,-0.008341353865896628,-0.00923712236470331
2015-01-16,243.6,229.28,277.55,184.79,-0.008587359081844492,-0.0013937282229964376,-0.0023005859304791043,0.01343643742459144
2015-01-19,243.76,229.55,277.85,,0.0006568144499179418,0.0011775994417306812,0.0010808863267879332,
2015-01-20,248.37,230.6,279.76,185.09,0.01891204463406626,0.004574166848181127,0.0068742127046965695,
2015-01-21,246.57,230.1,278.55,185.98,-0.00724725208358501,-0.002168256721595818,-0.004325135830711924,0.0048084715543788015
2015-01-22,249.04,232.26,281.91,188.83,0.010017439266739592,0.009387222946545037,0.012062466343564893,0.015324228411657259
2015-01-23,254.61,234.76,286.03,187.79,0.02236588499839387,0.010763799190562251,0.01461459330992132,-0.0055075994280571194
2015-01-26,256.57,234.63,285.98,188.27,0.0076980479949726455,-0.0005537570284546156,-0.00017480683844339762,0.002556046647851362
2015-01-27,252.84,233.4,283.94,185.75,-0.014537942861597153,-0.005242296381536837,-0.007133365969648309,-0.013385032134700214
2015-01-28,256.05,234.29,285.36,183.26,0.01269577598481253,0.0038131962296485966,0.005001056561245498,-0.013405114401076723
2015-01-29,262.46,234.91,287.02,185.02,0.025034173013083194,0.0026462930556148123,0.005817213344547101,0.009603841536614643
2015-01-30,264.03,234.16,286.1,182.62,0.005981863903070872,-0.003192712102507378,-0.0032053515434462554,-0.012971570641011843
2015-02-02,261.23,233.66,285.25,184.99,-0.010604855508843491,-0.0021352921079603737,-0.002970989164627791,0.012977768042930604
2015-02-03,255.71,231.64,281.47,187.67,-0.02113080427209746,-0.00864503980142095,-0.013251533742331234,0.014487269582139417
2015-02-04,257.91,232.32,282.94,186.94,0.008603496147980172,0.002935589708167985,0.0052225814474009535,-0.003889806575371635
2015-02-05,256.24,231.39,281.52,188.91,-0.006475126982280699,-0.004003099173553792,-0.0050187318866191655,0.01053814057986524
2015-02-06,253.81,230.25,279.84,188.31,-0.009483296909147731,-0.004926747050434277,-0.0059676044330776445,-0.0031761156106081545
2015-02-09,251.93,228.44,277.14,187.52,-0.0074071155588826265,-0.007861020629750248,-0.009648370497427061,-0.004195210026020857
2015-02-10,253.68,229.46,278.8,189.53,0.006946373992775756,0.004465067413762958,0.005989752471674992,0.010718856655290043
2015-02-11,254.17,230.26,280.06,189.59,0.0019315673289181934,0.003486446439466606,0.004519368723098882,0.0003165725742626524
2015-02-12,251.82,230.06,279.92,191.47,-0.009245780383208113,-0.0008685833405714938,-0.0004998928800971081,0.009916134817237188
2015-02-13,251.35,229.93,279.36,192.26,-0.0018664125168771362,-0.000565069981743882,-0.002000571591883382,0.004125972737243355
2015-02-16,250.71,229.68,278.95,,-0.002546250248657178,-0.0010872874353063944,-0.00146764032073321,
2015-02-17,247.64,228.92,277.7,192.6,-0.012245223565075292,-0.003308951584813702,-0.004481089801039562,
2015-02-18,248.82,230.04,279.28,192.55,0.004764981424648651,0.004892538878210839,0.005689593086064093,-0.00025960539979219543
2015-02-19,250.62,230.5,280.21,192.37,0.007234145165179617,0.0019996522343941336,0.00332999140647372,-0.0009348221241236576
2015-02-20,250.73,230.88,280.94,193.58,0.0004389114994811649,0.0016485900216920424,0.0026051889654188365,0.0062899620522951505
2015-02-23,252.95,232.32,283.38,193.52,0.008854145893989473,0.006237006237006293,0.008685128497188055,-0.0003099493749354476
2015-02-24,254.11,232.99,284.46,194.06,0.0045858865388417325,0.00288395316804424,0.003811136989201769,0.0027904092600248287
2015-02-25,253.28,232.53,284.11,193.94,-0.0032663019951989503,-0.001974333662388972,-0.0012304014624199278,-0.000618365453983305
2015-02-26,256.2,234.07,286.69,193.69,0.011528742893240684,0.006622801358964425,0.009080989757488167,-0.0012890584716922504
2015-02-27,254.19,233.46,285.51,193.12,-0.007845433255269318,-0.0026060580168325576,-0.004115944051065634,-0.0029428468170787925
2015-03-02,254.7,234.05,286.47,194.31,0.0020063731854125244,0.0025271995202604813,0.0033624041189452836,0.0061619718309859906
2015-03-03,251.81,232.38,283.92,193.43,-0.011346682371417338,-0.007135227515488229,-0.008901455649806267,-0.0045288456589984705
2015-03-04,251.7,232.25,283.63,192.62,-0.0004368372979628443,-0.0005594285222479956,-0.0010214144829530092,-0.004187561391717942
2015-03-05,254.93,233.43,285.69,192.86,0.012832737385776838,0.005080731969860031,0.007262983464372708,0.0012459765341086282
2015-03-06,255.77,233.53,286.22,190.15,0.003295022162946637,0.0004283939510774104,0.001855157688403608,-0.014051643679352965
2015-03-09,256.61,233.38,286.43,190.92,0.0032842006490205744,-0.0006423157624287912,0.0007337013486128363,0.004049434656849815
2015-03-10,259.84,233.91,287.81,187.69,0.012587194575425675,0.002270974376553214,0.0048179310826379496,-0.016918080871569208
2015-03-11,262.28,235.73,290.68,187.36,0.009390394088669929,0.0077807703817707186,0.00997185643306353,-0.001758218338750006
2015-03-12,262.73,236.73,291.97,189.77,0.0017157236541103238,0.004242141432995394,0.004437869822485174,0.012862937660119478
2015-03-13,265.43,237.71,294.03,188.62,0.010276709930346684,0.004139737253411102,0.007055519402678234,-0.006059967328871818
2015-03-16,265.05,238.3,295.0,191.18,-0.0014316392269148048,0.002482015901728918,0.0032989830969629708,0.013572261690170784
2015-03-17,265.67,238.21,295.06,190.54,0.002339181286549641,-0.0003776751993286309,0.00020338983050849357,-0.0033476305052830835
2015-03-18,265.39,238.62,295.62,192.87,-0.0010539390973766105,0.001721170395869276,0.0018979190673082957,0.012228403484832562
2015-03-19,267.52,239.5,297.1,191.93,0.008025924111684679,0.0036878719302657625,0.005006427170015648,-0.004873749157463525
2015-03-20,263.6,238.76,294.97,193.66,-0.014653110047846751,-0.003089770354906096,-0.007169303264893956,0.009013702912520127
2015-03-23,260.2,237.24,292.11,193.32,-0.012898330804248959,-0.006366225498408373,-0.009695901278096164,-0.0017556542393886154
2015-03-24,261.31,237.8,292.89,192.15,0.004265949269792513,0.002360478839993352,0.0026702269692922,-0.006052141527001842
2015-03-25,259.86,236.4,290.28,189.36,-0.005548964831043501,-0.005887300252312877,-0.008911195329304511,-0.014519906323185006
2015-03-26,257.91,234.45,287.32,188.91,-0.007504040637266174,-0.0082487309644671,-0.01019705112305358,-0.002376425855513453
2015-03-27,260.92,235.45,289.38,189.39,0.01167073785429018,0.004265301770100205,0.007169706250870211,0.002540892488486435
2015-03-30,264.34,237.44,293.13,191.73,0.013107465889927727,0.008451900615842112,0.012958739373833739,0.012355456993505376
2015-03-31,265.72,237.43,292.93,190.06,0.00522054929257787,-4.211590296487877e-05,-0.0006822911336267223,-0.00871016533667135
2015-04-01,263.46,237.02,291.64,189.33,-0.00850519343670042,-0.0017268247483468446,-0.0044037824736286035,-0.0038408923497842418
2015-04-02,262.81,236.63,291.32,190.01,-0.0024671676914901353,-0.0016454307653362976,-0.001097243176518936,0.003591612528389465
2015-04-03,261.58,236.89,291.54,,-0.004680187207488418,0.0010987617799940175,0.0007551833035837063,
2015-04-06,259.82,236.31,290.2,191.26,-0.006728343145500415,-0.002448393769259982,-0.0045962818138164385,
2015-04-07,262.09,237.26,292.0,190.87,0.008736817796936247,0.004020143032457346,0.006202618883528688,-0.002039109066192535
2015-04-08,265.66,238.47,294.64,191.46,0.013621275134495958,0.005099890415577901,0.009041095890411022,0.00309110913186994
2015-04-09,268.41,239.8,297.09,192.31,0.010351577203944862,0.005577221453432424,0.008315232147705576,0.004439569622897599
2015-04-10,268.41,240.28,297.93,193.31,0.0,0.002001668056713868,0.002827426032515401,0.005199937600748772
2015-04-13,270.38,240.47,298.97,192.44,0.007339517901717496,0.0007907441318462105,0.00349075286141054,-0.004500543169003168
2015-04-14,268.72,240.08,298.2,192.76,-0.006139507360011676,-0.0016218239281406976,-0.0025755092484196496,0.0016628559551028488
2015-04-15,266.01,239.56,297.64,193.75,-0.010084846680559867,-0.0021659446851050035,-0.00187793427230043,0.005135920315418208
2015-04-16,262.19,238.11,295.04,193.6,-0.014360362392391246,-0.006052763399565841,-0.008735385028893816,-0.0007741935483871476
2015-04-17,261.54,236.05,292.24,191.41,-0.0024791181967275255,-0.008651463609256282,-0.00949023861171372,-0.011311983471074316
2015-04-20,262.71,236.14,292.93,193.19,0.004473503097040421,0.0003812751535690051,0.0023610730906105104,0.009299409644219159
2015-04-21,264.08,236.99,294.1,192.9,0.0052148757184729,0.003599559583298051,0.003994128290035315,-0.0015011128940420893
2015-04-22,261.41,236.43,293.12,193.89,-0.010110572553771457,-0.002362968901641449,-0.0033321999319959605,0.005132192846034167
2015-04-23,259.64,235.64,292.17,194.37,-0.006770972801346642,-0.0033413695385526854,-0.0032409934497815707,0.0024756305121460542
2015-04-24,261.67,236.48,293.4,194.81,0.007818517947927983,0.0035647598030894567,0.0042098778108634605,0.002263723825693287
2015-04-27,260.75,237.4,293.92,194.0,-0.0035158787786143675,0.003890392422192246,0.001772324471711162,-0.004157897438529901
2015-04-28,257.21,235.93,291.39,194.56,-0.013576222435282892,-0.006192080876158412,-0.008607784431137855,0.0028865979381442752
2015-04-29,250.01,232.09,285.11,193.84,-0.027992690797402853,-0.016276014071970546,-0.021551872061498223,-0.0037006578947368363
2015-04-30,248.58,229.91,281.47,191.89,-0.0057197712091515696,-0.009392907923650329,-0.012767002209673417,-0.010059843169624494
2015-05-01,250.55,230.21,281.53,193.98,0.007925014079974257,0.0013048584228612103,0.00021316658968961733,0.010891656678305273
2015-05-04,249.1,230.14,281.69,194.55,-0.005787268010377211,-0.0003040701967769177,0.0005683230916777582,0.0029384472626043934
2015-05-05,244.3,227.92,277.81,192.27,-0.01926936973103166,-0.009646302250803873,-0.013774006887003476,-0.011719352351580614
2015-05-06,241.03,226.22,274.4,191.48,-0.01338518215309048,-0.007458757458757459,-0.012274576149166827,-0.004108805325844012
2015-05-07,241.74,226.57,274.62,192.25,0.002945691407708617,0.0015471664751127712,0.0008017492711371865,0.004021307708376831
2015-05-08,242.99,228.15,276.94,194.84,0.005170844709191602,0.0069735622544908615,0.008448037287888788,0.013472041612483832
2015-05-11,241.4,227.52,276.45,193.89,-0.006543479155520782,-0.002761341222879632,-0.00176933631833609,-0.004875795524532989
2015-05-12,238.41,226.89,275.03,193.33,-0.012386081193040632,-0.002768987341772222,-0.0051365527220113005,-0.002888235597503619
2015-05-13,237.3,227.08,274.31,193.31,-0.0046558449729456886,0.0008374101987749238,-0.002617896229502148,-0.00010345005948386721
2015-05-14,237.37,227.47,274.2,195.42,0.0002949852507374562,0.0017174564030297823,-0.00040100616091287566,0.010915110444363885
2015-05-15,237.26,228.16,275.02,195.59,-0.0004634115515861348,0.0030333670374114163,0.002990517870167686,0.0008699211953742125
2015-05-18,236.17,227.77,274.73,196.2,-0.00459411615948746,-0.001709326788218779,-0.0010544687659077567,0.003118768853213272
2015-05-19,237.15,228.82,276.37,196.11,0.00414955328788591,0.00460991350924167,0.0059694973246460226,-0.00045871559633015035
2015-05-20,238.8,229.33,277.33,195.95,0.006957621758380883,0.0022288261515601704,0.003473604226218452,-0.0008158686451482655
2015-05-21,239.97,229.51,277.82,196.44,0.004899497487437232,0.0007848951292894757,0.0017668481592327812,0.002500637917836279
2015-05-22,238.63,229.63,278.33,196.0,-0.005584031337250495,0.0005228530347261007,0.0018357209704125133,-0.0022398696803095364
2015-05-25,238.36,229.56,278.27,,-0.0011314587436616064,-0.0003048382180028675,-0.00021557144396944228,
2015-05-26,237.41,229.21,278.68,193.99,-0.003985568048330279,-0.0015246558633907892,0.0014733891544185251,
2015-05-27,237.29,230.3,280.36,195.8,-0.0005054546986226205,0.004755464421273059,0.006028419692837739,0.009330377854528615
2015-05-28,237.62,229.96,280.12,195.58,0.0013907033587594597,-0.0014763352149370634,-0.0008560422314167759,-0.0011235955056180247
2015-05-29,237.83,228.99,278.97,194.35,0.0008837639929299979,-0.00421812489128548,-0.004105383407111196,-0.0062889866039472775
2015-06-01,237.28,228.17,278.31,194.77,-0.0023125762098978875,-0.003580942399231457,-0.0023658457898699803,0.002161049652688485
2015-06-02,238.13,226.32,275.03,194.59,0.003582265677680274,-0.008107989656834791,-0.011785419136933761,-0.000924166966165263
2015-06-03,239.82,226.46,275.31,195.04,0.007096963843278958,0.000618593142453161,0.0010180707559177549,0.002312554601983541
2015-06-04,237.7,225.78,274.04,193.36,-0.008839963305812715,-0.003002737790338328,-0.004612981729686494,-0.008613617719442024
2015-06-05,238.87,225.54,274.36,193.09,0.004922170803533854,-0.0010629816635663314,0.00116771274266525,-0.001396359122879609
2015-06-08,236.94,223.78,271.59,191.87,-0.008079708628124127,-0.007803493837013398,-0.010096223939349946,-0.006318297167124176
2015-06-09,237.14,222.55,269.5,191.95,0.0008440955516164639,-0.005496469747072963,-0.007695423248278543,0.0004169489758689693
2015-06-10,239.38,222.41,269.28,194.28,0.009445896938517384,-0.0006290721186250625,-0.0008163265306123657,0.01213857775462368
2015-06-11,240.0,223.92,271.92,194.67,0.0025900242292589137,0.006789263072703555,0.009803921568627638,0.002007411982705376
2015-06-12,238.14,223.23,271.59,193.32,-0.007750000000000035,-0.003081457663451248,-0.0012135922330098747,-0.006934812760055475
2015-06-15,236.75,222.45,270.74,192.43,-0.005836902662299415,-0.0034941540115576153,-0.003129717589012704,-0.004603765776950097
2015-06-16,236.5,222.33,270.65,193.53,-0.001055966209081327,-0.0005394470667564599,-0.00033242225012941606,0.005716364392246431
2015-06-17,235.85,222.12,270.52,193.92,-0.0027484143763213398,-0.0009445418971798514,-0.0004803251431738653,0.002015191443186959
2015-06-18,235.64,221.91,270.42,195.86,-0.0008903964384142649,-0.0009454349000540541,-0.0003696584356053245,0.010004125412541365
2015-06-19,234.74,222.13,270.86,194.83,-0.0038193855033100688,0.0009913929070344274,0.001627098587382525,-0.005258858368222152
2015-06-22,238.83,223.54,271.92,196.01,0.01742353241884631,0.0063476342682213804,0.003913460828472326,0.0060565621310886275
2015-06-23,240.59,223.82,272.35,196.15,0.007369258468366668,0.00125257224657771,0.0015813474551338302,0.0007142492729963479
2015-06-24,239.31,223.14,271.44,194.72,-0.005320254374662325,-0.0030381556607989024,-0.003341288782816365,-0.007290339026255421
2015-06-25,237.49,222.38,269.98,194.15,-0.007605198278383685,-0.0034059334946670017,-0.005378720895962252,-0.002927280197206228
2015-06-26,238.83,222.44,270.05,194.11,0.0056423428354879235,0.0002698084360104325,0.00025927846507145524,-0.000206026268349202
2015-06-29,233.23,219.09,266.06,190.07,-0.023447640581166662,-0.015060240963855387,-0.014775041658952048,-0.020812941115862293
2015-06-30,231.44,219.3,265.4,190.59,-0.007674827423573283,0.0009585102012872326,-0.0024806434638804387,0.0027358341663599184
2015-07-01,231.35,220.16,266.6,191.96,-0.0003888696854476015,0.0039215686274509665,0.0045214770158252815,0.007188205047484075
2015-07-02,232.0,220.0,266.58,191.9,0.0028095958504430474,-0.0007267441860464574,-7.501875468884922e-05,-0.0003125651177329214
2015-07-03,231.14,220.05,266.82,,-0.0037068965517241814,0.00022727272727274261,0.0009002925950933882,
2015-07-06,227.92,220.58,267.87,191.17,-0.013930950938824904,0.002408543512838035,0.0039352372385879075,
2015-07-07,226.47,222.09,270.62,192.33,-0.006361881361881316,0.006845588901985611,0.01026617389032003,0.006067897682690893
2015-07-08,224.22,220.64,267.27,189.18,-0.009935090740495478,-0.006528884686388459,-0.012378981597812477,-0.016378100140383767
2015-07-09,226.18,220.46,266.42,189.61,0.008741414682008841,-0.0008158085569252016,-0.003180304560930769,0.0022729675441379715
2015-07-10,229.01,220.04,265.56,191.95,0.012512158457865352,-0.0019051075024948405,-0.003227985886945506,0.012341121248879094
2015-07-13,227.71,220.84,266.4,194.09,-0.005676608008383877,0.0036357025995275016,0.0031631269769543113,0.011148736650169466
